inventory_id,product_id,warehouse_id,stock_on_hand,stock_reserved,available_stock,last_updated
INV098579,PRD00045,WH005,6836,1952,4884,10/6/2025
INV098580,PRD08728,WH048,2381,720,1661,8/14/2025
INV098581,PRD04280,WH007,3810,102,3708,11/20/2025
INV098582,PRD05233,WH018,4035,663,3372,12/6/2025
INV098583,PRD02892,WH011,9992,2014,7978,12/27/2025
INV098584,PRD07215,WH014,3107,1224,1883,10/22/2025
INV098585,PRD00929,WH049,8231,544,7687,11/9/2025
INV098586,PRD03506,WH038,2877,410,2467,5/23/2026
INV098587,PRD09305,WH050,1898,450,1448,3/11/2026
INV098588,PRD01890,WH037,4597,1761,2836,7/24/2025
INV098589,PRD01478,WH016,2542,341,2201,12/11/2025
INV098590,PRD04141,WH041,8955,3099,5856,4/4/2026
INV098591,PRD07456,WH018,3290,406,2884,3/14/2026
INV098592,PRD05413,WH022,4252,1023,3229,7/31/2025
INV098593,PRD03433,WH031,1326,240,1086,4/25/2026
INV098594,PRD07692,WH038,3557,1169,2388,7/7/2025
INV098595,PRD07044,WH005,5885,2066,3819,8/20/2025
INV098596,PRD01765,WH033,3639,535,3104,5/26/2026
INV098597,PRD09238,WH011,825,253,572,5/26/2026
INV098598,PRD06741,WH012,2362,331,2031,4/10/2026
INV098599,PRD03248,WH029,608,221,387,5/14/2026
INV098600,PRD09726,WH043,4878,1047,3831,5/12/2026
INV098601,PRD05472,WH021,4424,1026,3398,4/4/2026
INV098602,PRD05644,WH043,4651,656,3995,1/30/2026
INV098603,PRD09037,WH028,6229,1430,4799,1/10/2026
INV098604,PRD07055,WH007,7692,2727,4965,6/6/2026
INV098605,PRD02362,WH042,8318,2594,5724,8/12/2025
INV098606,PRD09024,WH017,3727,1135,2592,9/15/2025
INV098607,PRD07587,WH010,5884,503,5381,7/29/2025
INV098608,PRD05488,WH032,303,29,274,6/16/2026
INV098609,PRD00135,WH010,8762,3335,5427,11/2/2025
INV098610,PRD03262,WH033,2478,451,2027,4/4/2026
INV098611,PRD07905,WH025,8744,2343,6401,3/20/2026
INV098612,PRD01059,WH007,3754,565,3189,10/29/2025
INV098613,PRD08025,WH049,130,45,85,1/15/2026
INV098614,PRD02851,WH046,9206,1674,7532,7/22/2025
INV098615,PRD03066,WH027,7813,1563,6250,5/8/2026
INV098616,PRD08015,WH046,1157,247,910,8/7/2025
INV098617,PRD02300,WH026,2425,137,2288,4/30/2026
INV098618,PRD02360,WH025,5143,1347,3796,4/1/2026
INV098619,PRD03937,WH010,9596,3555,6041,8/2/2025
INV098620,PRD00480,WH035,8018,986,7032,3/15/2026
INV098621,PRD02973,WH005,1139,25,1114,3/1/2026
INV098622,PRD07203,WH030,1047,254,793,7/13/2025
INV098623,PRD02602,WH041,7578,2903,4675,2/16/2026
INV098624,PRD05385,WH002,1428,359,1069,6/13/2026
INV098625,PRD01534,WH004,4727,1293,3434,9/11/2025
INV098626,PRD00156,WH006,8221,2681,5540,5/24/2026
INV098627,PRD04118,WH042,8528,1099,7429,5/16/2026
INV098628,PRD00705,WH011,6226,731,5495,6/29/2025
INV098629,PRD09481,WH023,4773,378,4395,10/11/2025
INV098630,PRD02142,WH011,9941,1475,8466,10/22/2025
INV098631,PRD09280,WH023,2433,45,2388,9/11/2025
INV098632,PRD01961,WH018,792,301,491,5/23/2026
INV098633,PRD00648,WH038,4972,1366,3606,2/14/2026
INV098634,PRD00523,WH017,7418,4,7414,12/2/2025
INV098635,PRD00761,WH037,5438,1095,4343,4/7/2026
INV098636,PRD07315,WH029,5599,1772,3827,1/4/2026
INV098637,PRD03641,WH004,384,39,345,6/7/2026
INV098638,PRD01109,WH012,6011,1862,4149,3/22/2026
INV098639,PRD03510,WH043,7648,1603,6045,8/3/2025
INV098640,PRD09152,WH021,1794,419,1375,5/18/2026
INV098641,PRD09078,WH014,6295,679,5616,12/29/2025
INV098642,PRD07899,WH032,588,135,453,8/1/2025
INV098643,PRD09462,WH021,639,221,418,2/8/2026
INV098644,PRD06199,WH030,252,52,200,5/1/2026
INV098645,PRD08578,WH019,8818,796,8022,5/27/2026
INV098646,PRD08437,WH042,2169,51,2118,11/10/2025
INV098647,PRD06340,WH048,3541,387,3154,7/17/2025
INV098648,PRD05083,WH028,8752,2011,6741,6/8/2026
INV098649,PRD06571,WH028,6499,1211,5288,3/28/2026
INV098650,PRD03227,WH043,6992,1161,5831,12/8/2025
INV098651,PRD09429,WH002,2827,96,2731,9/17/2025
INV098652,PRD00254,WH008,1258,243,1015,3/22/2026
INV098653,PRD08830,WH026,3148,259,2889,1/29/2026
INV098654,PRD05021,WH044,1463,387,1076,2/13/2026
INV098655,PRD03893,WH023,3319,772,2547,8/19/2025
INV098656,PRD06042,WH017,569,72,497,7/26/2025
INV098657,PRD03359,WH006,5071,1764,3307,10/22/2025
INV098658,PRD02917,WH034,5613,448,5165,9/17/2025
INV098659,PRD09279,WH012,4010,1109,2901,10/15/2025
INV098660,PRD06643,WH009,1334,316,1018,1/27/2026
INV098661,PRD07995,WH020,7756,1534,6222,9/13/2025
INV098662,PRD02722,WH006,6869,821,6048,11/26/2025
INV098663,PRD09627,WH024,2738,554,2184,3/6/2026
INV098664,PRD07098,WH036,2963,58,2905,8/19/2025
INV098665,PRD09528,WH030,4754,98,4656,4/8/2026
INV098666,PRD02435,WH044,8275,148,8127,11/14/2025
INV098667,PRD06736,WH025,1168,5,1163,7/16/2025
INV098668,PRD01569,WH041,3465,817,2648,5/28/2026
INV098669,PRD00455,WH015,4925,284,4641,7/20/2025
INV098670,PRD08133,WH039,334,88,246,6/27/2025
INV098671,PRD02110,WH003,1434,204,1230,6/28/2025
INV098672,PRD05267,WH008,7170,2572,4598,8/16/2025
INV098673,PRD03468,WH001,1189,170,1019,3/19/2026
INV098674,PRD04683,WH042,3858,897,2961,5/23/2026
INV098675,PRD02213,WH028,575,27,548,8/4/2025
INV098676,PRD06517,WH035,2254,172,2082,4/24/2026
INV098677,PRD01002,WH011,3590,915,2675,11/18/2025
INV098678,PRD08163,WH045,3269,286,2983,4/27/2026
INV098679,PRD00181,WH009,7456,2153,5303,10/19/2025
INV098680,PRD06380,WH044,3163,1024,2139,9/26/2025
INV098681,PRD04023,WH012,3055,350,2705,8/28/2025
INV098682,PRD05858,WH014,9211,1644,7567,10/23/2025
INV098683,PRD07041,WH043,6533,2524,4009,1/11/2026
INV098684,PRD02282,WH016,8010,3126,4884,3/9/2026
INV098685,PRD00541,WH008,7694,2320,5374,10/8/2025
INV098686,PRD08184,WH030,165,64,101,2/5/2026
INV098687,PRD00157,WH040,2302,634,1668,1/26/2026
INV098688,PRD05940,WH046,4853,1757,3096,5/16/2026
INV098689,PRD09143,WH040,1368,542,826,1/14/2026
INV098690,PRD01511,WH004,5935,1692,4243,2/27/2026
INV098691,PRD05383,WH048,7936,1818,6118,8/23/2025
INV098692,PRD00302,WH001,8868,1054,7814,6/23/2025
INV098693,PRD06568,WH010,9481,2912,6569,3/28/2026
INV098694,PRD05594,WH044,4941,1051,3890,9/21/2025
INV098695,PRD02213,WH037,2680,28,2652,10/4/2025
INV098696,PRD08571,WH026,8121,1757,6364,7/31/2025
INV098697,PRD09275,WH034,6767,1667,5100,11/13/2025
INV098698,PRD00234,WH006,3891,1344,2547,12/10/2025
INV098699,PRD03947,WH003,5278,447,4831,12/10/2025
INV098700,PRD09984,WH005,2240,822,1418,6/30/2025
INV098701,PRD02901,WH017,3541,954,2587,10/27/2025
INV098702,PRD02761,WH020,299,20,279,7/6/2025
INV098703,PRD08348,WH021,1851,315,1536,11/16/2025
INV098704,PRD09031,WH028,7009,1685,5324,1/14/2026
INV098705,PRD04959,WH015,4060,1247,2813,3/17/2026
INV098706,PRD09388,WH049,3410,1101,2309,8/24/2025
INV098707,PRD07699,WH034,4544,1637,2907,8/28/2025
INV098708,PRD08838,WH035,9961,1755,8206,12/9/2025
INV098709,PRD05833,WH042,9970,826,9144,11/10/2025
INV098710,PRD04043,WH015,8542,143,8399,7/5/2025
INV098711,PRD06008,WH009,1144,111,1033,5/23/2026
INV098712,PRD06299,WH029,6907,455,6452,11/25/2025
INV098713,PRD09565,WH009,8137,1582,6555,5/20/2026
INV098714,PRD01988,WH050,8291,2566,5725,6/4/2026
INV098715,PRD04452,WH010,9276,1476,7800,3/9/2026
INV098716,PRD07496,WH013,1026,10,1016,7/4/2025
INV098717,PRD08828,WH009,4335,373,3962,11/2/2025
INV098718,PRD00157,WH033,5819,1352,4467,8/27/2025
INV098719,PRD08936,WH006,2151,168,1983,6/14/2026
INV098720,PRD03888,WH013,8722,330,8392,9/16/2025
INV098721,PRD01506,WH029,129,34,95,5/26/2026
INV098722,PRD09674,WH027,5498,212,5286,5/6/2026
INV098723,PRD01456,WH016,9183,3077,6106,3/3/2026
INV098724,PRD03139,WH017,2427,929,1498,7/15/2025
INV098725,PRD09574,WH024,8393,2698,5695,12/17/2025
INV098726,PRD00047,WH004,8223,3054,5169,3/30/2026
INV098727,PRD06466,WH036,5599,497,5102,2/1/2026
INV098728,PRD01036,WH036,4006,1205,2801,2/21/2026
INV098729,PRD03394,WH011,8857,2254,6603,7/31/2025
INV098730,PRD02782,WH049,4696,69,4627,6/1/2026
INV098731,PRD07141,WH039,5744,800,4944,9/22/2025
INV098732,PRD05773,WH021,8704,3262,5442,12/8/2025
INV098733,PRD01309,WH002,3475,919,2556,9/28/2025
INV098734,PRD02794,WH018,6177,78,6099,7/2/2025
INV098735,PRD05026,WH020,9390,3740,5650,4/30/2026
INV098736,PRD02524,WH034,146,56,90,11/3/2025
INV098737,PRD08230,WH019,979,266,713,5/6/2026
INV098738,PRD08307,WH028,1665,456,1209,10/12/2025
INV098739,PRD00503,WH019,6318,2063,4255,2/2/2026
INV098740,PRD00324,WH017,3416,490,2926,8/31/2025
INV098741,PRD08773,WH009,9360,25,9335,4/24/2026
INV098742,PRD08983,WH016,6613,971,5642,8/30/2025
INV098743,PRD02095,WH001,3991,272,3719,3/27/2026
INV098744,PRD04140,WH038,4935,1460,3475,1/7/2026
INV098745,PRD03308,WH006,368,94,274,1/29/2026
INV098746,PRD01131,WH025,1656,116,1540,12/30/2025
INV098747,PRD01023,WH015,2946,53,2893,5/3/2026
INV098748,PRD09909,WH037,153,35,118,12/31/2025
INV098749,PRD01934,WH024,9099,2120,6979,2/13/2026
INV098750,PRD02208,WH035,8118,2103,6015,1/3/2026
INV098751,PRD03105,WH046,3920,1226,2694,2/18/2026
INV098752,PRD06061,WH012,1135,418,717,7/28/2025
INV098753,PRD00329,WH001,4129,832,3297,9/8/2025
INV098754,PRD00490,WH001,5513,2166,3347,10/10/2025
INV098755,PRD01232,WH021,7908,921,6987,3/18/2026
INV098756,PRD05939,WH002,5671,616,5055,5/29/2026
INV098757,PRD06772,WH048,4022,503,3519,4/2/2026
INV098758,PRD08203,WH043,3010,725,2285,5/15/2026
INV098759,PRD09007,WH043,9593,84,9509,7/7/2025
INV098760,PRD08232,WH008,4269,1436,2833,9/4/2025
INV098761,PRD07423,WH034,7755,873,6882,12/9/2025
INV098762,PRD00745,WH008,1469,269,1200,4/14/2026
INV098763,PRD09597,WH043,3533,908,2625,12/12/2025
INV098764,PRD00387,WH025,8551,1314,7237,2/2/2026
INV098765,PRD09808,WH048,8360,808,7552,12/29/2025
INV098766,PRD04353,WH025,9271,630,8641,2/9/2026
INV098767,PRD08734,WH043,1986,536,1450,1/21/2026
INV098768,PRD05703,WH036,1529,253,1276,5/27/2026
INV098769,PRD00116,WH046,9299,2068,7231,7/21/2025
INV098770,PRD01644,WH002,6125,2238,3887,3/15/2026
INV098771,PRD09394,WH035,5744,515,5229,1/29/2026
INV098772,PRD04479,WH005,8811,537,8274,7/18/2025
INV098773,PRD03254,WH028,1784,177,1607,11/29/2025
INV098774,PRD02040,WH004,765,306,459,5/5/2026
INV098775,PRD03604,WH034,6851,2311,4540,6/29/2025
INV098776,PRD08276,WH001,8001,397,7604,8/21/2025
INV098777,PRD03942,WH021,7781,1225,6556,2/14/2026
INV098778,PRD06476,WH008,7966,350,7616,10/4/2025
INV098779,PRD04887,WH005,9142,481,8661,12/17/2025
INV098780,PRD09501,WH017,2122,302,1820,7/27/2025
INV098781,PRD04058,WH043,9578,2051,7527,10/24/2025
INV098782,PRD06481,WH043,8008,261,7747,6/5/2026
INV098783,PRD00321,WH030,357,105,252,9/27/2025
INV098784,PRD01910,WH043,5042,1732,3310,1/23/2026
INV098785,PRD00706,WH046,3297,724,2573,5/9/2026
INV098786,PRD00466,WH032,1971,184,1787,4/19/2026
INV098787,PRD05743,WH002,4399,1280,3119,10/5/2025
INV098788,PRD02708,WH019,4545,1629,2916,11/8/2025
INV098789,PRD06493,WH004,223,31,192,9/2/2025
INV098790,PRD09931,WH049,8642,1125,7517,7/10/2025
INV098791,PRD09508,WH019,3928,876,3052,4/6/2026
INV098792,PRD02499,WH028,7249,132,7117,8/17/2025
INV098793,PRD04528,WH044,8864,2430,6434,9/7/2025
INV098794,PRD09881,WH037,5240,1338,3902,9/7/2025
INV098795,PRD03110,WH005,598,170,428,9/20/2025
INV098796,PRD08948,WH036,852,32,820,11/23/2025
INV098797,PRD06410,WH023,4481,1031,3450,4/18/2026
INV098798,PRD01098,WH010,105,20,85,2/14/2026
INV098799,PRD05384,WH026,7565,1959,5606,2/2/2026
INV098800,PRD03108,WH026,3992,343,3649,4/11/2026
INV098801,PRD08127,WH006,949,127,822,3/11/2026
INV098802,PRD04162,WH035,8266,2247,6019,5/24/2026
INV098803,PRD01320,WH031,5182,53,5129,3/23/2026
INV098804,PRD04189,WH010,3911,122,3789,3/14/2026
INV098805,PRD02918,WH020,3306,895,2411,2/14/2026
INV098806,PRD09022,WH010,8869,54,8815,2/16/2026
INV098807,PRD00419,WH021,2642,342,2300,6/30/2025
INV098808,PRD05589,WH036,940,68,872,10/27/2025
INV098809,PRD02635,WH005,1127,174,953,4/5/2026
INV098810,PRD03234,WH045,8070,798,7272,11/26/2025
INV098811,PRD00883,WH030,1927,30,1897,8/22/2025
INV098812,PRD03113,WH016,4712,1557,3155,5/11/2026
INV098813,PRD07965,WH007,5519,896,4623,12/23/2025
INV098814,PRD01898,WH043,3203,948,2255,2/28/2026
INV098815,PRD05029,WH009,3466,606,2860,1/14/2026
INV098816,PRD06502,WH023,2030,651,1379,12/21/2025
INV098817,PRD01594,WH023,4463,958,3505,5/29/2026
INV098818,PRD01710,WH034,7908,28,7880,10/1/2025
INV098819,PRD00522,WH049,4708,454,4254,5/27/2026
INV098820,PRD00417,WH027,1068,329,739,5/31/2026
INV098821,PRD09287,WH003,7411,1791,5620,8/3/2025
INV098822,PRD00858,WH005,2438,23,2415,4/16/2026
INV098823,PRD08341,WH012,9829,715,9114,1/14/2026
INV098824,PRD08346,WH033,3248,810,2438,5/24/2026
INV098825,PRD00643,WH046,4273,697,3576,5/27/2026
INV098826,PRD09475,WH038,5270,1217,4053,8/16/2025
INV098827,PRD00976,WH027,4384,325,4059,11/30/2025
INV098828,PRD01330,WH033,7633,626,7007,7/12/2025
INV098829,PRD01764,WH030,3221,30,3191,4/1/2026
INV098830,PRD04243,WH001,3750,1375,2375,11/14/2025
INV098831,PRD09581,WH048,1162,300,862,10/10/2025
INV098832,PRD02820,WH004,7579,565,7014,11/16/2025
INV098833,PRD04393,WH048,8981,1451,7530,2/28/2026
INV098834,PRD08875,WH013,4036,441,3595,4/11/2026
INV098835,PRD02466,WH034,1317,311,1006,3/23/2026
INV098836,PRD01049,WH034,1657,406,1251,2/4/2026
INV098837,PRD00947,WH028,1666,239,1427,10/4/2025
INV098838,PRD06753,WH024,6601,1075,5526,6/20/2025
INV098839,PRD08064,WH010,1804,671,1133,11/1/2025
INV098840,PRD08119,WH022,6149,947,5202,2/23/2026
INV098841,PRD06665,WH029,5600,465,5135,10/12/2025
INV098842,PRD03450,WH007,2541,240,2301,6/18/2026
INV098843,PRD04376,WH014,6523,1762,4761,3/20/2026
INV098844,PRD03104,WH025,2449,253,2196,3/26/2026
INV098845,PRD04240,WH040,8399,3318,5081,11/23/2025
INV098846,PRD01230,WH037,957,59,898,9/30/2025
INV098847,PRD08424,WH050,2101,0,2101,9/10/2025
INV098848,PRD05580,WH032,5011,1629,3382,6/6/2026
INV098849,PRD00712,WH033,7872,1396,6476,2/24/2026
INV098850,PRD00368,WH002,8373,3008,5365,12/26/2025
INV098851,PRD05345,WH015,8593,1281,7312,12/21/2025
INV098852,PRD05053,WH008,8780,1718,7062,6/26/2025
INV098853,PRD01179,WH037,9895,1200,8695,10/3/2025
INV098854,PRD00335,WH007,5538,821,4717,9/3/2025
INV098855,PRD04035,WH031,1854,474,1380,8/6/2025
INV098856,PRD06152,WH012,953,339,614,10/23/2025
INV098857,PRD05879,WH016,1779,681,1098,6/19/2025
INV098858,PRD01504,WH008,8293,499,7794,8/22/2025
INV098859,PRD08185,WH044,3764,543,3221,12/17/2025
INV098860,PRD04519,WH014,5373,1031,4342,10/28/2025
INV098861,PRD01922,WH014,6056,796,5260,6/3/2026
INV098862,PRD07487,WH034,215,24,191,6/14/2026
INV098863,PRD09464,WH009,3284,429,2855,7/23/2025
INV098864,PRD03214,WH039,314,86,228,5/26/2026
INV098865,PRD09078,WH038,5779,37,5742,9/19/2025
INV098866,PRD03392,WH015,2101,715,1386,10/9/2025
INV098867,PRD06184,WH041,4358,1547,2811,1/12/2026
INV098868,PRD08418,WH020,6118,2129,3989,5/30/2026
INV098869,PRD08613,WH036,5099,1001,4098,11/12/2025
INV098870,PRD07314,WH048,2165,15,2150,2/17/2026
INV098871,PRD07636,WH039,5745,1519,4226,3/16/2026
INV098872,PRD03871,WH044,968,340,628,2/4/2026
INV098873,PRD00223,WH049,2819,513,2306,11/25/2025
INV098874,PRD08721,WH025,1077,334,743,6/27/2025
INV098875,PRD04839,WH028,7947,2368,5579,3/27/2026
INV098876,PRD09132,WH002,2363,74,2289,8/31/2025
INV098877,PRD01186,WH003,4883,189,4694,11/4/2025
INV098878,PRD01929,WH024,2283,706,1577,9/11/2025
INV098879,PRD03767,WH002,8880,643,8237,5/28/2026
INV098880,PRD04118,WH031,2347,639,1708,1/8/2026
INV098881,PRD05571,WH046,8184,2136,6048,7/24/2025
INV098882,PRD00623,WH011,3171,889,2282,6/6/2026
INV098883,PRD04802,WH019,2680,306,2374,6/30/2025
INV098884,PRD07764,WH013,6685,1950,4735,3/2/2026
INV098885,PRD01569,WH002,9031,2019,7012,2/11/2026
INV098886,PRD08853,WH006,1976,525,1451,3/17/2026
INV098887,PRD00023,WH001,9582,2435,7147,5/8/2026
INV098888,PRD05153,WH018,2793,170,2623,1/25/2026
INV098889,PRD08209,WH031,8777,2041,6736,2/27/2026
INV098890,PRD08081,WH018,2307,667,1640,5/18/2026
INV098891,PRD00175,WH038,7797,24,7773,11/30/2025
INV098892,PRD08707,WH019,619,10,609,12/27/2025
INV098893,PRD09206,WH040,4832,1406,3426,4/9/2026
INV098894,PRD04211,WH019,7117,374,6743,7/1/2025
INV098895,PRD04454,WH012,625,166,459,8/22/2025
INV098896,PRD09421,WH045,6549,1954,4595,10/6/2025
INV098897,PRD03873,WH013,6786,1612,5174,1/19/2026
INV098898,PRD01120,WH027,5848,2152,3696,11/6/2025
INV098899,PRD07711,WH010,4381,242,4139,10/5/2025
INV098900,PRD06926,WH006,8526,1089,7437,12/4/2025
INV098901,PRD03946,WH015,1197,252,945,3/14/2026
INV098902,PRD07472,WH034,9321,651,8670,9/22/2025
INV098903,PRD06089,WH025,4092,1036,3056,4/18/2026
INV098904,PRD08062,WH044,3363,626,2737,7/11/2025
INV098905,PRD07476,WH049,2341,292,2049,3/5/2026
INV098906,PRD05558,WH012,2356,98,2258,8/22/2025
INV098907,PRD06862,WH033,6302,195,6107,3/27/2026
INV098908,PRD02006,WH013,9762,1408,8354,11/3/2025
INV098909,PRD05834,WH002,9771,514,9257,1/3/2026
INV098910,PRD01028,WH032,6978,1487,5491,7/15/2025
INV098911,PRD03322,WH045,9414,3330,6084,1/29/2026
INV098912,PRD00832,WH026,9877,1984,7893,8/29/2025
INV098913,PRD00745,WH029,4929,1774,3155,1/11/2026
INV098914,PRD05497,WH015,2186,777,1409,3/13/2026
INV098915,PRD08641,WH044,343,126,217,7/29/2025
INV098916,PRD07043,WH034,6505,145,6360,8/30/2025
INV098917,PRD02840,WH025,9077,3162,5915,5/10/2026
INV098918,PRD08102,WH012,2602,110,2492,1/26/2026
INV098919,PRD03834,WH006,9542,619,8923,6/26/2025
INV098920,PRD01297,WH028,5397,1512,3885,11/20/2025
INV098921,PRD02701,WH009,7366,2692,4674,10/26/2025
INV098922,PRD08456,WH008,7838,2889,4949,5/22/2026
INV098923,PRD05255,WH006,9576,3563,6013,4/12/2026
INV098924,PRD07193,WH048,7206,1028,6178,3/2/2026
INV098925,PRD06594,WH035,3300,1273,2027,12/8/2025
INV098926,PRD07848,WH019,2331,691,1640,9/12/2025
INV098927,PRD07675,WH004,7002,441,6561,3/14/2026
INV098928,PRD09291,WH037,968,157,811,3/27/2026
INV098929,PRD01097,WH035,7082,2135,4947,7/1/2025
INV098930,PRD00915,WH049,1888,745,1143,8/13/2025
INV098931,PRD06269,WH039,7799,1416,6383,6/30/2025
INV098932,PRD07369,WH004,5294,1549,3745,9/9/2025
INV098933,PRD06932,WH006,756,301,455,9/13/2025
INV098934,PRD03946,WH019,6743,1287,5456,9/10/2025
INV098935,PRD08925,WH032,4784,1665,3119,6/8/2026
INV098936,PRD05689,WH018,8916,2448,6468,8/18/2025
INV098937,PRD05506,WH030,2446,869,1577,4/19/2026
INV098938,PRD07514,WH043,9755,2159,7596,7/20/2025
INV098939,PRD03291,WH025,146,47,99,11/16/2025
INV098940,PRD03168,WH017,5299,1660,3639,6/6/2026
INV098941,PRD06720,WH010,2059,377,1682,5/26/2026
INV098942,PRD06886,WH012,2023,327,1696,6/30/2025
INV098943,PRD09051,WH050,3193,682,2511,9/19/2025
INV098944,PRD09999,WH009,7874,2173,5701,12/19/2025
INV098945,PRD09113,WH023,4769,1551,3218,4/1/2026
INV098946,PRD04858,WH047,5153,913,4240,8/2/2025
INV098947,PRD04679,WH008,3615,480,3135,11/27/2025
INV098948,PRD00467,WH019,8699,3395,5304,1/28/2026
INV098949,PRD00686,WH024,8260,2540,5720,2/6/2026
INV098950,PRD02529,WH034,7288,314,6974,10/11/2025
INV098951,PRD03997,WH003,9992,964,9028,5/4/2026
INV098952,PRD02692,WH045,8681,3301,5380,8/26/2025
INV098953,PRD08286,WH047,1418,383,1035,1/5/2026
INV098954,PRD01359,WH015,6404,2512,3892,10/28/2025
INV098955,PRD07633,WH044,9591,312,9279,4/15/2026
INV098956,PRD02778,WH032,1366,200,1166,7/21/2025
INV098957,PRD01939,WH015,3531,408,3123,3/25/2026
INV098958,PRD09484,WH012,4019,748,3271,3/17/2026
INV098959,PRD05661,WH017,5527,1538,3989,5/18/2026
INV098960,PRD07872,WH019,4229,1688,2541,5/26/2026
INV098961,PRD08057,WH045,1354,57,1297,1/30/2026
INV098962,PRD00592,WH048,5180,496,4684,3/6/2026
INV098963,PRD02076,WH008,9066,3136,5930,5/26/2026
INV098964,PRD06160,WH017,2774,307,2467,12/23/2025
INV098965,PRD00992,WH018,6790,1061,5729,4/3/2026
INV098966,PRD01677,WH009,1621,472,1149,4/1/2026
INV098967,PRD02443,WH007,3692,607,3085,10/26/2025
INV098968,PRD01442,WH036,1782,250,1532,8/30/2025
INV098969,PRD07224,WH029,3217,984,2233,3/27/2026
INV098970,PRD06418,WH042,9756,3193,6563,5/18/2026
INV098971,PRD00716,WH049,6046,1027,5019,12/4/2025
INV098972,PRD05889,WH014,1749,161,1588,5/15/2026
INV098973,PRD06569,WH024,3630,904,2726,7/10/2025
INV098974,PRD03559,WH044,9198,1270,7928,5/6/2026
INV098975,PRD07539,WH030,4501,1090,3411,4/8/2026
INV098976,PRD09712,WH050,6011,1779,4232,8/25/2025
INV098977,PRD01582,WH003,3553,1060,2493,6/15/2026
INV098978,PRD00061,WH011,321,46,275,1/23/2026
INV098979,PRD02317,WH036,9739,778,8961,11/27/2025
INV098980,PRD04236,WH014,8484,2725,5759,7/29/2025
INV098981,PRD05672,WH030,5512,147,5365,6/3/2026
INV098982,PRD01692,WH040,3108,93,3015,11/6/2025
INV098983,PRD06783,WH021,1531,26,1505,2/11/2026
INV098984,PRD03804,WH016,8037,1995,6042,8/26/2025
INV098985,PRD03568,WH005,1212,283,929,6/16/2026
INV098986,PRD02943,WH028,3468,501,2967,6/22/2025
INV098987,PRD04408,WH017,4713,75,4638,8/20/2025
INV098988,PRD03603,WH047,3750,592,3158,1/14/2026
INV098989,PRD02092,WH045,4916,360,4556,8/23/2025
INV098990,PRD01915,WH016,5767,2086,3681,1/24/2026
INV098991,PRD07866,WH011,6247,16,6231,6/2/2026
INV098992,PRD07209,WH022,4836,541,4295,11/8/2025
INV098993,PRD04701,WH029,1177,38,1139,10/30/2025
INV098994,PRD04640,WH020,8274,1805,6469,7/27/2025
INV098995,PRD02733,WH006,1616,159,1457,3/28/2026
INV098996,PRD03830,WH011,1438,337,1101,2/18/2026
INV098997,PRD03031,WH037,8723,1133,7590,6/13/2026
INV098998,PRD01762,WH038,3982,1487,2495,10/18/2025
INV098999,PRD09871,WH005,3519,1142,2377,12/26/2025
INV099000,PRD05556,WH011,7421,1176,6245,8/1/2025
INV099001,PRD03467,WH013,5974,818,5156,8/16/2025
INV099002,PRD05347,WH005,7581,2934,4647,2/22/2026
INV099003,PRD04829,WH047,3099,405,2694,9/21/2025
INV099004,PRD00065,WH014,6139,320,5819,9/24/2025
INV099005,PRD03111,WH033,2598,496,2102,11/25/2025
INV099006,PRD02804,WH034,3018,326,2692,8/15/2025
INV099007,PRD03656,WH005,2018,376,1642,7/10/2025
INV099008,PRD03282,WH020,3037,255,2782,9/24/2025
INV099009,PRD02358,WH042,6458,2259,4199,1/12/2026
INV099010,PRD05275,WH010,4674,558,4116,12/1/2025
INV099011,PRD04752,WH038,5506,1218,4288,7/10/2025
INV099012,PRD07922,WH028,760,91,669,9/1/2025
INV099013,PRD04485,WH048,9188,2890,6298,2/5/2026
INV099014,PRD04454,WH045,1842,155,1687,1/15/2026
INV099015,PRD06427,WH037,2850,236,2614,1/16/2026
INV099016,PRD09918,WH042,5441,978,4463,7/10/2025
INV099017,PRD00223,WH035,3303,194,3109,1/27/2026
INV099018,PRD06436,WH026,5450,2053,3397,10/23/2025
INV099019,PRD02178,WH019,670,221,449,11/1/2025
INV099020,PRD04811,WH045,8583,179,8404,5/4/2026
INV099021,PRD09874,WH012,1297,186,1111,1/22/2026
INV099022,PRD09125,WH049,8665,385,8280,5/15/2026
INV099023,PRD07856,WH048,3743,243,3500,2/9/2026
INV099024,PRD09494,WH036,6457,777,5680,1/21/2026
INV099025,PRD09678,WH022,1111,160,951,6/9/2026
INV099026,PRD01746,WH018,7845,2414,5431,2/23/2026
INV099027,PRD04960,WH043,4451,649,3802,11/18/2025
INV099028,PRD04349,WH043,4163,1197,2966,10/16/2025
INV099029,PRD07020,WH042,8556,1814,6742,12/26/2025
INV099030,PRD05594,WH050,9076,2691,6385,8/5/2025
INV099031,PRD00412,WH040,9705,1264,8441,12/6/2025
INV099032,PRD06495,WH050,4872,1511,3361,3/19/2026
INV099033,PRD02688,WH044,8350,1337,7013,3/17/2026
INV099034,PRD00969,WH049,8565,1974,6591,11/21/2025
INV099035,PRD07800,WH038,5761,1693,4068,11/28/2025
INV099036,PRD04245,WH015,5138,1661,3477,10/18/2025
INV099037,PRD05768,WH001,2000,121,1879,3/5/2026
INV099038,PRD08001,WH011,7995,2096,5899,10/3/2025
INV099039,PRD02772,WH034,4668,68,4600,3/11/2026
INV099040,PRD08559,WH037,7552,62,7490,6/19/2026
